===== MAG =====
Time (UTC), geodetic latitude (degrees), geodetic longitude (degrees), alt (km above WGS-84 ellipsoid), magnetic declination (degrees), inclination (degrees), total intensity (nT), horizontal (nT), north (nT), east (nT), vertical (nT), magnetic latitude (degrees), magnetic longitude (degrees), magnetic local time (hours)
2019-04-05 23:58:15, -59.83,   -96.82,    521.70,  29.28,   -60.41, 33591.3, 16589.5, 14470.6,  8112.4, -29208.9, -49.65,   -12.41, 18.31
2019-04-05 23:58:39, -58.34,   -96.42,    521.35,  28.21,   -59.41, 32888.9, 16735.2, 14747.9,  7910.0, -28312.7, -48.28,   -12.71, 18.29
2019-04-05 23:59:03, -56.84,   -96.07,    520.98,  27.20,   -58.41, 32193.7, 16864.3, 14999.8,  7707.7, -27423.2, -46.92,   -12.99, 18.28
2019-04-05 23:59:27, -55.34,   -95.75,    520.61,  26.23,   -57.39, 31508.5, 16978.8, 15230.0,  7505.1, -26542.5, -45.57,   -13.27, 18.27
2019-04-05 23:59:51, -53.85,   -95.46,    520.22,  25.31,   -56.36, 30835.7, 17081.3, 15441.8,  7302.1, -25672.3, -44.23,   -13.55, 18.26
2019-04-06 00:00:15, -52.35,   -95.20,    519.83,  24.41,   -55.31, 30177.3, 17174.3, 15638.7,  7098.4, -24813.6, -42.91,   -13.82, 18.25
2019-04-06 00:00:39, -50.84,   -94.96,    519.43,  23.54,   -54.24, 29535.8, 17260.9, 15824.2,  6894.3, -23967.2, -41.59,   -14.08, 18.23
2019-04-06 00:01:03, -49.34,   -94.74,    519.02,  22.69,   -53.14, 28912.5, 17343.6, 16001.5,  6689.8, -23132.9, -40.28,   -14.34, 18.22
2019-04-06 00:01:27, -47.83,   -94.54,    518.61,  21.85,   -52.01, 28308.8, 17425.4, 16173.8,  6484.8, -22310.2, -38.98,   -14.60, 18.21
2019-04-06 00:01:51, -46.33,   -94.36,    518.19,  21.02,   -50.84, 27725.8, 17508.8, 16343.8,  6279.7, -21498.0, -37.69,   -14.85, 18.20
2019-04-06 00:02:15, -44.82,   -94.20,    517.77,  20.20,   -49.63, 27164.3, 17596.1, 16514.2,  6074.8, -20694.8, -36.41,   -15.09, 18.19
2019-04-06 00:02:39, -43.31,   -94.04,    517.36,  19.38,   -48.36, 26624.8, 17689.6, 16687.2,  5870.2, -19898.7, -35.15,   -15.34, 18.18
2019-04-06 00:03:03, -41.80,   -93.90,    516.94,  18.57,   -47.04, 26107.9, 17791.1, 16864.6,  5666.3, -19107.6, -33.90,   -15.58, 18.17
2019-04-06 00:03:27, -40.29,   -93.77,    516.52,  17.77,   -45.66, 25613.9, 17902.0, 17047.9,  5463.6, -18319.1, -32.66,   -15.82, 18.16
2019-04-06 00:03:51, -38.78,   -93.65,    516.11,  16.98,   -44.21, 25143.0, 18023.5, 17238.2,  5262.4, -17530.7, -31.43,   -16.05, 18.16
2019-04-06 00:04:15, -37.27,   -93.54,    515.70,  16.19,   -42.67, 24695.5, 18156.4, 17436.1,  5063.1, -16739.6, -30.22,   -16.28, 18.15
2019-04-06 00:04:39, -35.76,   -93.44,    515.30,  15.42,   -41.06, 24271.5, 18300.9, 17642.1,  4866.1, -15943.2, -29.03,   -16.50, 18.14
2019-04-06 00:05:03, -34.24,   -93.34,    514.90,  14.66,   -39.36, 23871.6, 18457.1, 17856.1,  4671.7, -15139.0, -27.85,   -16.72, 18.13
2019-04-06 00:05:27, -32.73,   -93.25,    514.52,  13.92,   -37.56, 23496.0, 18624.6, 18077.6,  4480.5, -14324.4, -26.70,   -16.93, 18.12
2019-04-06 00:05:51, -31.21,   -93.17,    514.14,  13.20,   -35.67, 23145.5, 18802.7, 18306.2,  4292.7, -13497.1, -25.57,   -17.14, 18.12
2019-04-06 00:06:15, -29.70,   -93.10,    513.77,  12.49,   -33.68, 22820.9, 18990.6, 18540.8,  4108.6, -12655.0, -24.47,   -17.35, 18.11
2019-04-06 00:06:39, -28.18,   -93.03,    513.41,  11.82,   -31.58, 22523.1, 19187.0, 18780.5,  3928.7, -11796.2, -23.41,   -17.55, 18.10
2019-04-06 00:07:03, -26.67,   -92.96,    513.07,  11.16,   -29.38, 22253.4, 19390.4, 19023.8,  3753.0, -10919.0, -22.38,   -17.74, 18.10
2019-04-06 00:07:27, -25.15,   -92.90,    512.74,  10.53,   -27.08, 22013.1, 19599.4, 19269.3,  3581.9, -10022.0, -21.39,   -17.93, 18.09
2019-04-06 00:07:51, -23.63,   -92.84,    512.43,   9.93,   -24.68, 21803.8, 19812.2, 19515.5,  3415.5, -9104.2, -20.46,   -18.11, 18.08
2019-04-06 00:08:15, -22.11,   -92.79,    512.13,   9.35,   -22.18, 21627.2, 20026.9, 19760.8,  3253.9, -8164.5, -19.58,   -18.29, 18.08
2019-04-06 00:08:39, -20.59,   -92.73,    511.85,   8.80,   -19.59, 21485.1, 20241.8, 20003.5,  3097.3, -7202.6, -18.77,   -18.45, 18.07
2019-04-06 00:09:03, -19.07,   -92.69,    511.59,   8.28,   -16.91, 21379.3, 20455.0, 20241.9,  2945.5, -6218.0, -18.04,   -18.62, 18.07
2019-04-06 00:09:27, -17.55,   -92.64,    511.34,   7.78,   -14.15, 21311.5, 20664.6, 20474.3,  2798.6, -5210.8, -17.40,   -18.77, 18.07
2019-04-06 00:09:51, -16.03,   -92.60,    511.12,   7.31,   -11.33, 21283.5, 20868.8, 20699.0,  2656.4, -4181.1, -16.85,   -18.92, 18.06
2019-04-06 00:10:15, -14.51,   -92.56,    510.91,   6.87,    -8.45, 21296.9, 21065.7, 20914.6,  2518.8, -3129.3, -16.42,   -19.06, 18.06
2019-04-06 00:10:39, -12.99,   -92.52,    510.73,   6.44,    -5.53, 21352.9, 21253.7, 21119.4,  2385.7, -2056.1, -16.11,   -19.19, 18.06
2019-04-06 00:11:03, -11.47,   -92.48,    510.56,   6.04,    -2.57, 21452.7, 21431.1, 21312.0,  2256.8,  -962.1, -15.92,   -19.32, 18.06
2019-04-06 00:11:27,  -9.95,   -92.44,    510.42,   5.67,     0.40, 21597.0, 21596.5, 21491.0,  2131.9,   151.5,  15.87,   -19.43, 18.05
2019-04-06 00:11:51,  -8.42,   -92.41,    510.30,   5.31,     3.38, 21786.2, 21748.3, 21655.2,  2010.8,  1283.8,  15.95,   -19.54, 18.05
2019-04-06 00:12:15,  -6.90,   -92.38,    510.21,   4.96,     6.34, 22020.2, 21885.4, 21803.3,  1893.2,  2433.5,  16.17,   -19.64, 18.05
2019-04-06 00:12:39,  -5.38,   -92.34,    510.13,   4.64,     9.29, 22298.8, 22006.3, 21934.3,  1778.9,  3599.3,  16.53,   -19.74, 18.05
2019-04-06 00:13:03,  -3.86,   -92.31,    510.09,   4.33,    12.20, 22621.0, 22110.2, 22047.2,  1667.6,  4779.9,  17.00,   -19.82, 18.06
2019-04-06 00:13:27,  -2.34,   -92.28,    510.06,   4.03,    15.06, 22985.8, 22196.0, 22141.2,  1559.2,  5973.6,  17.59,   -19.90, 18.06
2019-04-06 00:13:51,  -0.81,   -92.25,    510.06,   3.74,    17.87, 23391.7, 22262.8, 22215.3,  1453.6,  7179.1,  18.28,   -19.96, 18.06
2019-04-06 00:14:15,   0.71,   -92.22,    510.08,   3.47,    20.62, 23836.9, 22309.7, 22268.8,  1350.5,  8394.7,  19.06,   -20.02, 18.06
2019-04-06 00:14:39,   2.23,   -92.19,    510.13,   3.21,    23.30, 24319.3, 22336.3, 22301.3,  1250.1,  9618.8,  19.93,   -20.07, 18.06
2019-04-06 00:15:03,   3.75,   -92.15,    510.20,   2.96,    25.90, 24836.8, 22341.7, 22312.0,  1152.1, 10849.6,  20.87,   -20.11, 18.07
2019-04-06 00:15:27,   5.28,   -92.12,    510.29,   2.71,    28.43, 25386.8, 22325.5, 22300.5,  1056.8, 12085.6,  21.87,   -20.14, 18.07
2019-04-06 00:15:51,   6.80,   -92.09,    510.41,   2.48,    30.87, 25966.9, 22287.3, 22266.4,   964.1, 13325.0,  22.92,   -20.16, 18.08
2019-04-06 00:16:15,   8.32,   -92.06,    510.54,   2.25,    33.24, 26574.3, 22226.6, 22209.4,   874.1, 14566.1,  24.02,   -20.17, 18.08
2019-04-06 00:16:39,   9.84,   -92.02,    510.71,   2.04,    35.52, 27206.3, 22143.2, 22129.2,   787.0, 15807.0,  25.17,   -20.18, 18.09
2019-04-06 00:17:03,  11.36,   -91.99,    510.89,   1.83,    37.72, 27860.2, 22036.9, 22025.6,   702.9, 17046.1,  26.34,   -20.17, 18.10
2019-04-06 00:17:27,  12.88,   -91.95,    511.10,   1.63,    39.84, 28533.2, 21907.3, 21898.5,   621.9, 18281.4,  27.55,   -20.16, 18.10
2019-04-06 00:17:51,  14.41,   -91.91,    511.32,   1.43,    41.89, 29222.5, 21754.5, 21747.7,   544.2, 19511.4,  28.79,   -20.14, 18.11
2019-04-06 00:18:15,  15.93,   -91.87,    511.57,   1.25,    43.86, 29925.4, 21578.4, 21573.3,   469.8, 20734.0,  30.04,   -20.11, 18.12
2019-04-06 00:18:39,  17.45,   -91.83,    511.84,   1.07,    45.75, 30639.1, 21378.9, 21375.2,   398.9, 21947.7,  31.31,   -20.07, 18.13
2019-04-06 00:19:03,  18.97,   -91.78,    512.13,   0.90,    47.58, 31361.2, 21156.1, 21153.5,   331.3, 23150.5,  32.61,   -20.02, 18.14
2019-04-06 00:19:27,  20.49,   -91.73,    512.43,   0.73,    49.34, 32088.9, 20910.0, 20908.3,   267.1, 24340.7,  33.91,   -19.97, 18.15
2019-04-06 00:19:51,  22.00,   -91.68,    512.75,   0.57,    51.03, 32819.7, 20640.7, 20639.7,   206.1, 25516.6,  35.23,   -19.91, 18.16
2019-04-06 00:20:15,  23.52,   -91.63,    513.09,   0.42,    52.66, 33551.2, 20348.4, 20347.9,   148.2, 26676.3,  36.55,   -19.84, 18.17
2019-04-06 00:20:39,  25.04,   -91.57,    513.45,   0.27,    54.24, 34280.9, 20033.2, 20033.0,    93.1, 27818.2,  37.88,   -19.77, 18.18
2019-04-06 00:21:03,  26.56,   -91.51,    513.82,   0.12,    55.76, 35006.5, 19695.3, 19695.3,    40.6, 28940.4,  39.23,   -19.69, 18.19
2019-04-06 00:21:27,  28.07,   -91.44,    514.20,  -0.03,    57.23, 35725.5, 19334.9, 19334.9,    -9.6, 30041.2,  40.57,   -19.60, 18.21
2019-04-06 00:21:51,  29.59,   -91.37,    514.59,  -0.18,    58.66, 36435.7, 18952.1, 18952.0,   -58.0, 31118.8,  41.93,   -19.51, 18.22
2019-04-06 00:22:15,  31.11,   -91.30,    515.00,  -0.32,    60.04, 37134.8, 18547.3, 18547.0,  -104.9, 32171.3,  43.28,   -19.41, 18.23
2019-04-06 00:22:39,  32.62,   -91.22,    515.42,  -0.48,    61.37, 37820.5, 18120.6, 18120.0,  -150.7, 33196.8,  44.64,   -19.31, 18.25
2019-04-06 00:23:03,  34.14,   -91.13,    515.84,  -0.63,    62.67, 38490.4, 17672.5, 17671.4,  -195.9, 34193.5,  46.01,   -19.20, 18.26
2019-04-06 00:23:27,  35.65,   -91.03,    516.27,  -0.80,    63.93, 39142.4, 17203.3, 17201.7,  -240.7, 35159.2,  47.37,   -19.08, 18.27
2019-04-06 00:23:51,  37.16,   -90.93,    516.71,  -0.98,    65.15, 39774.1, 16713.7, 16711.2,  -285.6, 36092.0,  48.74,   -18.95, 18.29
2019-04-06 00:24:15,  38.67,   -90.82,    517.15,  -1.17,    66.34, 40383.3, 16204.2, 16200.8,  -330.9, 36989.7,  50.11,   -18.82, 18.31
2019-04-06 00:24:39,  40.18,   -90.70,    517.60,  -1.38,    67.50, 40967.9, 15675.7, 15671.2,  -376.9, 37850.3,  51.48,   -18.68, 18.32
2019-04-06 00:25:03,  41.69,   -90.57,    518.05,  -1.61,    68.63, 41525.6, 15129.2, 15123.3,  -423.9, 38671.5,  52.86,   -18.52, 18.34
2019-04-06 00:25:27,  43.20,   -90.43,    518.50,  -1.86,    69.73, 42054.4, 14566.1, 14558.4,  -471.9, 39451.3,  54.23,   -18.36, 18.36
2019-04-06 00:25:51,  44.71,   -90.28,    518.95,  -2.14,    70.81, 42552.3, 13987.8, 13978.1,  -521.2, 40187.6,  55.60,   -18.18, 18.37
2019-04-06 00:26:15,  46.22,   -90.12,    519.40,  -2.45,    71.86, 43017.5, 13396.1, 13383.9,  -571.9, 40878.5,  56.97,   -17.99, 18.39
2019-04-06 00:26:39,  47.72,   -89.94,    519.85,  -2.80,    72.88, 43448.4, 12793.1, 12777.9,  -623.9, 41522.3,  58.34,   -17.78, 18.41
2019-04-06 00:27:03,  49.23,   -89.74,    520.29,  -3.19,    73.87, 43843.5, 12181.2, 12162.4,  -677.3, 42117.4,  59.71,   -17.55, 18.44
2019-04-06 00:27:27,  50.73,   -89.52,    520.73,  -3.63,    74.84, 44201.8, 11563.1, 11539.9,  -732.0, 42662.6,  61.08,   -17.30, 18.46
2019-04-06 00:27:51,  52.23,   -89.29,    521.16,  -4.13,    75.77, 44522.4, 10941.7, 10913.3,  -788.0, 43157.0,  62.44,   -17.02, 18.48
2019-04-06 00:28:15,  53.73,   -89.03,    521.58,  -4.70,    76.68, 44804.9, 10320.1, 10285.4,  -845.3, 43600.1,  63.81,   -16.71, 18.51
2019-04-06 00:28:39,  55.23,   -88.74,    521.99,  -5.34,    77.56, 45049.1,  9701.8,  9659.6,  -903.7, 43992.1,  65.16,   -16.36, 18.54
2019-04-06 00:29:03,  56.73,   -88.42,    522.39,  -6.08,    78.41, 45255.6,  9090.3,  9039.1,  -963.1, 44333.2,  66.52,   -15.98, 18.57
2019-04-06 00:29:27,  58.22,   -88.07,    522.78,  -6.93,    79.23, 45424.9,  8489.3,  8427.3, -1023.6, 44624.6,  67.87,   -15.54, 18.61
2019-04-06 00:29:51,  59.71,   -87.68,    523.16,  -7.89,    80.01, 45558.5,  7902.4,  7827.6, -1084.9, 44867.9,  69.21,   -15.04, 18.65
2019-04-06 00:30:15,  61.20,   -87.25,    523.53,  -9.00,    80.76, 45657.8,  7333.5,  7243.3, -1146.9, 45065.0,  70.55,   -14.47, 18.69
2019-04-06 00:30:39,  62.69,   -86.76,    523.87, -10.27,    81.47, 45725.0,  6786.2,  6677.5, -1209.8, 45218.6,  71.88,   -13.81, 18.74
2019-04-06 00:31:03,  64.18,   -86.21,    524.21, -11.73,    82.13, 45762.7,  6264.1,  6133.4, -1273.2, 45331.9,  73.20,   -13.03, 18.80
2019-04-06 00:31:27,  65.66,   -85.58,    524.52, -13.40,    82.76, 45773.6,  5770.8,  5613.7, -1337.2, 45408.4,  74.51,   -12.12, 18.87
2019-04-06 00:31:51,  67.13,   -84.87,    524.82, -15.31,    83.34, 45760.9,  5309.3,  5121.0, -1401.7, 45451.8,  75.82,   -11.03, 18.95
2019-04-06 00:32:15,  68.60,   -84.05,    525.09, -17.48,    83.87, 45728.1,  4883.0,  4657.6, -1466.4, 45466.6,  77.11,    -9.71, 19.04
2019-04-06 00:32:39,  70.07,   -83.10,    525.35, -19.92,    84.35, 45678.7,  4494.5,  4225.6, -1531.3, 45457.1,  78.39,    -8.09, 19.16
2019-04-06 00:33:03,  71.53,   -82.00,    525.59, -22.64,    84.78, 45616.6,  4146.4,  3827.0, -1595.9, 45427.8,  79.65,    -6.05, 19.30
2019-04-06 00:33:27,  72.98,   -80.70,    525.80, -25.61,    85.16, 45545.5,  3840.8,  3463.6, -1659.9, 45383.3,  80.89,    -3.43, 19.48
2019-04-06 00:33:51,  74.41,   -79.14,    526.00, -28.77,    85.49, 45469.3,  3579.3,  3137.5, -1722.5, 45328.2,  82.09,     0.02, 19.72
2019-04-06 00:34:15,  75.84,   -77.26,    526.17, -32.01,    85.75, 45391.5,  3362.7,  2851.3, -1782.6, 45266.8,  83.25,     4.72, 20.04
2019-04-06 00:34:39,  77.24,   -74.96,    526.31, -35.18,    85.96, 45315.8,  3191.2,  2608.5, -1838.4, 45203.3,  84.35,    11.32, 20.48
2019-04-06 00:35:03,  78.61,   -72.07,    526.43, -38.01,    86.12, 45245.2,  3063.8,  2414.0, -1886.7, 45141.4,  85.32,    20.91, 21.13
2019-04-06 00:35:27,  79.95,   -68.39,    526.53, -40.18,    86.22, 45182.8,  2978.8,  2275.9, -1921.9, 45084.5,  86.10,    34.91, 22.07
2019-04-06 00:35:51,  81.23,   -63.60,    526.61, -41.24,    86.27, 45131.1,  2933.4,  2205.7, -1933.8, 45035.7,  86.54,    54.01, 23.35
2019-04-06 00:36:15,  82.43,   -57.21,    526.65, -40.61,    86.28, 45092.2,  2924.5,  2220.2, -1903.6, 44997.2,  86.51,    75.49,  0.79
2019-04-06 00:36:39,  83.50,   -48.56,    526.68, -37.54,    86.25, 45067.7,  2948.9,  2338.4, -1796.6, 44971.1,  86.04,    94.12,  2.04
2019-04-06 00:37:03,  84.36,   -36.90,    526.67, -31.21,    86.18, 45058.8,  3003.4,  2568.7, -1556.3, 44958.6,  85.24,   107.60,  2.94
2019-04-06 00:37:27,  84.91,   -21.91,    526.64, -21.30,    86.07, 45066.0,  3085.5,  2874.8, -1120.6, 44960.3,  84.25,   116.82,  3.56
2019-04-06 00:37:51,  85.05,    -4.76,    526.59,  -8.96,    85.94, 45089.6,  3193.5,  3154.5,  -497.3, 44976.4,  83.16,   123.19,  3.99
2019-04-06 00:38:15,  84.74,    11.80,    526.51,   3.05,    85.77, 45129.1,  3326.3,  3321.6,   177.0, 45006.4,  82.00,   127.73,  4.30
2019-04-06 00:38:39,  84.05,    25.51,    526.40,  12.45,    85.58, 45183.5,  3483.8,  3401.8,   751.0, 45049.0,  80.80,   131.08,  4.53
2019-04-06 00:39:03,  83.10,    35.91,    526.27,  18.75,    85.35, 45251.6,  3666.1,  3471.6,  1178.4, 45102.8,  79.57,   133.63,  4.71
2019-04-06 00:39:27,  81.97,    43.58,    526.11,  22.53,    85.10, 45331.3,  3874.3,  3578.7,  1484.3, 45165.4,  78.32,   135.63,  4.85
2019-04-06 00:39:51,  80.74,    49.27,    525.93,  24.52,    84.81, 45420.6,  4109.6,  3739.0,  1705.4, 45234.3,  77.05,   137.22,  4.96
2019-04-06 00:40:15,  79.43,    53.58,    525.72,  25.31,    84.49, 45516.8,  4373.2,  3953.5,  1869.5, 45306.2,  75.77,   138.52,  5.06
2019-04-06 00:40:39,  78.08,    56.92,    525.49,  25.30,    84.13, 45617.1,  4666.7,  4219.0,  1994.5, 45377.8,  74.48,   139.60,  5.13
2019-04-06 00:41:03,  76.69,    59.55,    525.23,  24.78,    83.73, 45718.4,  4991.4,  4532.0,  2091.7, 45445.1,  73.17,   140.50,  5.20
2019-04-06 00:41:27,  75.28,    61.68,    524.95,  23.91,    83.30, 45817.6,  5348.4,  4889.3,  2168.0, 45504.4,  71.86,   141.27,  5.26
2019-04-06 00:41:51,  73.85,    63.42,    524.65,  22.84,    82.82, 45911.2,  5738.6,  5288.5,  2227.9, 45551.2,  70.53,   141.93,  5.31
2019-04-06 00:42:15,  72.40,    64.87,    524.33,  21.66,    82.30, 45996.0,  6162.3,  5727.4,  2274.1, 45581.4,  69.20,   142.51,  5.36
2019-04-06 00:42:39,  70.95,    66.08,    523.99,  20.41,    81.74, 46068.7,  6619.8,  6204.3,  2308.4, 45590.6,  67.86,   143.02,  5.40
2019-04-06 00:43:03,  69.49,    67.12,    523.62,  19.15,    81.13, 46125.9,  7110.8,  6717.5,  2332.1, 45574.5,  66.51,   143.47,  5.43
2019-04-06 00:43:27,  68.02,    68.02,    523.24,  17.90,    80.48, 46164.7,  7634.5,  7265.1,  2346.1, 45529.1,  65.14,   143.87,  5.47
2019-04-06 00:43:51,  66.55,    68.79,    522.84,  16.68,    79.79, 46182.2,  8190.0,  7845.4,  2350.9, 45450.2,  63.77,   144.24,  5.50
2019-04-06 00:44:15,  65.07,    69.47,    522.42,  15.51,    79.04, 46175.8,  8776.0,  8456.4,  2346.8, 45334.2,  62.40,   144.57,  5.53
2019-04-06 00:44:39,  63.58,    70.06,    521.98,  14.39,    78.26, 46143.1,  9390.8,  9096.1,  2334.2, 45177.4,  61.01,   144.87,  5.55
2019-04-06 00:45:03,  62.10,    70.59,    521.53,  13.33,    77.43, 46081.9, 10032.6,  9762.2,  2313.4, 44976.6,  59.62,   145.15,  5.58
2019-04-06 00:45:27,  60.61,    71.05,    521.06,  12.33,    76.55, 45990.7, 10699.3, 10452.5,  2284.5, 44728.8,  58.22,   145.40,  5.60
2019-04-06 00:45:51,  59.12,    71.47,    520.59,  11.38,    75.62, 45867.9, 11388.7, 11164.7,  2247.9, 44431.5,  56.81,   145.64,  5.62
2019-04-06 00:46:15,  57.62,    71.85,    520.10,  10.50,    74.65, 45712.3, 12098.6, 11896.2,  2203.8, 44082.2,  55.39,   145.86,  5.64
2019-04-06 00:46:39,  56.12,    72.18,    519.59,   9.66,    73.63, 45523.4, 12826.6, 12644.7,  2152.5, 43679.0,  53.97,   146.07,  5.66
2019-04-06 00:47:03,  54.63,    72.49,    519.08,   8.88,    72.57, 45300.4, 13570.3, 13407.7,  2094.4, 43220.1,  52.55,   146.27,  5.68
2019-04-06 00:47:27,  53.13,    72.76,    518.56,   8.14,    71.45, 45043.4, 14327.4, 14182.9,  2029.8, 42704.0,  51.11,   146.45,  5.70
2019-04-06 00:47:51,  51.62,    73.01,    518.04,   7.46,    70.29, 44752.3, 15095.4, 14967.8,  1959.2, 42129.5,  49.68,   146.63,  5.72
