===== MAG =====
Time (UTC), geodetic latitude (degrees), geodetic longitude (degrees), alt (km above WGS-84 ellipsoid), magnetic declination (degrees), inclination (degrees), total intensity (nT), horizontal (nT), north (nT), east (nT), vertical (nT), magnetic latitude (degrees), magnetic longitude (degrees), magnetic local time (hours)
2019-01-16 08:58:10,  20.61,   -90.39,    516.82,   0.06,    49.57, 32079.6, 20805.2, 20805.2,    20.2, 24418.1,  34.14,   -18.36,  2.93
2019-01-16 08:59:00,  23.77,   -90.28,    516.90,  -0.30,    52.99, 33609.4, 20230.8, 20230.5,  -105.7, 26838.5,  36.88,   -18.19,  2.96
2019-01-16 08:59:50,  26.93,   -90.16,    517.04,  -0.64,    56.17, 35130.5, 19556.3, 19555.1,  -218.6, 29184.0,  39.65,   -17.99,  2.99
2019-01-16 09:00:40,  30.09,   -90.01,    517.23,  -0.98,    59.14, 36621.7, 18783.1, 18780.3,  -321.1, 31437.9,  42.45,   -17.77,  3.01
2019-01-16 09:01:30,  33.24,   -89.84,    517.46,  -1.33,    61.93, 38061.7, 17912.9, 17908.0,  -416.4, 33583.1,  45.27,   -17.53,  3.04
2019-01-16 09:02:20,  36.39,   -89.65,    517.72,  -1.72,    64.54, 39429.9, 16948.9, 16941.2,  -507.8, 35601.3,  48.10,   -17.25,  3.07
2019-01-16 09:03:10,  39.54,   -89.42,    518.00,  -2.16,    67.01, 40705.6, 15896.1, 15884.8,  -598.4, 37473.5,  50.95,   -16.94,  3.11
2019-01-16 09:04:00,  42.68,   -89.15,    518.30,  -2.68,    69.35, 41868.9, 14762.6, 14746.4,  -690.7, 39180.0,  53.80,   -16.59,  3.15
2019-01-16 09:04:50,  45.83,   -88.82,    518.60,  -3.32,    71.57, 42901.3, 13560.5, 13537.7,  -786.5, 40701.8,  56.65,   -16.18,  3.19
2019-01-16 09:05:40,  48.96,   -88.44,    518.89,  -4.13,    73.68, 43786.8, 12306.9, 12274.9,  -886.3, 42021.7,  59.50,   -15.70,  3.23
2019-01-16 09:06:30,  52.09,   -87.97,    519.16,  -5.15,    75.66, 44513.5, 11024.1, 10979.5,  -990.5, 43126.8,  62.34,   -15.12,  3.28
2019-01-16 09:07:20,  55.22,   -87.41,    519.41,  -6.48,    77.52, 45075.4,  9739.5,  9677.4, -1098.5, 44010.6,  65.17,   -14.40,  3.34
2019-01-16 09:08:10,  58.34,   -86.71,    519.63,  -8.20,    79.25, 45473.5,  8484.5,  8397.9, -1209.7, 44675.0,  67.98,   -13.49,  3.42
2019-01-16 09:09:00,  61.45,   -85.83,    519.79, -10.46,    80.82, 45716.9,  7292.6,  7171.5, -1323.6, 45131.5,  70.77,   -12.29,  3.51
2019-01-16 09:09:50,  64.55,   -84.72,    519.91, -13.43,    82.23, 45822.9,  6197.3,  6027.8, -1439.6, 45401.9,  73.53,   -10.67,  3.63
2019-01-16 09:10:40,  67.63,   -83.27,    519.96, -17.32,    83.45, 45816.3,  5230.1,  4993.0, -1557.0, 45516.8,  76.24,    -8.36,  3.80
2019-01-16 09:11:30,  70.69,   -81.32,    519.94, -22.27,    84.45, 45727.6,  4418.6,  4089.0, -1674.6, 45513.6,  78.90,    -4.88,  4.05
2019-01-16 09:12:20,  73.71,   -78.60,    519.85, -28.22,    85.24, 45590.8,  3784.1,  3334.3, -1789.3, 45433.5,  81.47,     0.83,  4.44
2019-01-16 09:13:10,  76.68,   -74.61,    519.69, -34.56,    85.79, 45440.3,  3338.1,  2748.9, -1893.8, 45317.5,  83.85,    11.31,  5.15
2019-01-16 09:14:00,  79.54,   -68.32,    519.44, -39.73,    86.10, 45308.0,  3078.2,  2367.5, -1967.3, 45203.3,  85.76,    32.99,  6.61
2019-01-16 09:14:50,  82.17,   -57.50,    519.10, -40.58,    86.21, 45220.1,  2986.8,  2268.4, -1943.0, 45121.4,  86.40,    72.32,  9.25
2019-01-16 09:15:40,  84.26,   -37.39,    518.68, -31.60,    86.15, 45195.2,  3037.9,  2587.5, -1591.7, 45092.9,  85.23,   106.50, 11.54
2019-01-16 09:16:30,  85.06,    -4.30,    518.17,  -8.73,    85.93, 45242.2,  3209.1,  3171.9,  -486.8, 45128.2,  83.12,   123.45, 12.68
2019-01-16 09:17:20,  84.02,    27.32,    517.58,  13.61,    85.59, 45360.3,  3489.7,  3391.7,   821.3, 45225.8,  80.68,   131.93, 13.26
2019-01-16 09:18:10,  81.82,    45.75,    516.91,  23.60,    85.11, 45538.7,  3882.3,  3557.7,  1554.1, 45372.9,  78.10,   136.74, 13.59
2019-01-16 09:19:00,  79.14,    55.73,    516.15,  25.90,    84.48, 45758.3,  4397.9,  3956.3,  1920.8, 45546.5,  75.44,   139.78, 13.81
2019-01-16 09:19:50,  76.26,    61.60,    515.32,  24.86,    83.70, 45993.6,  5050.3,  4582.2,  2123.5, 45715.5,  72.73,   141.85, 13.96
2019-01-16 09:20:40,  73.28,    65.37,    514.42,  22.52,    82.73, 46214.9,  5850.8,  5404.6,  2241.0, 45843.0,  69.96,   143.35, 14.07
2019-01-16 09:21:30,  70.25,    67.96,    513.46,  19.78,    81.57, 46390.9,  6804.5,  6402.9,  2303.1, 45889.2,  67.16,   144.47, 14.16
2019-01-16 09:22:20,  67.18,    69.83,    512.45,  17.08,    80.21, 46491.7,  7908.8,  7560.1,  2322.2, 45814.0,  64.32,   145.36, 14.23
2019-01-16 09:23:10,  64.08,    71.22,    511.39,  14.58,    78.64, 46490.1,  9153.8,  8859.2,  2303.6, 45580.0,  61.43,   146.07, 14.30
2019-01-16 09:24:00,  60.98,    72.30,    510.30,  12.35,    76.88, 46364.4, 10523.8, 10280.4,  2250.2, 45154.2,  58.52,   146.67, 14.35
2019-01-16 09:24:50,  57.86,    73.14,    509.19,  10.39,    74.91, 46098.4, 11999.0, 11802.2,  2164.2, 44509.4,  55.57,   147.17, 14.40
2019-01-16 09:25:40,  54.73,    73.82,    508.06,   8.69,    72.74, 45682.4, 13557.3, 13401.7,  2048.3, 43624.3,  52.59,   147.61, 14.44
2019-01-16 09:26:30,  51.59,    74.37,    506.93,   7.21,    70.34, 45113.0, 15175.8, 15055.7,  1905.4, 42483.9,  49.58,   148.00, 14.48
2019-01-16 09:27:20,  48.44,    74.83,    505.81,   5.93,    67.72, 44392.5, 16831.9, 16741.7,  1739.6, 41077.8,  46.57,   148.34, 14.51
2019-01-16 09:28:10,  45.29,    75.20,    504.72,   4.82,    64.84, 43528.1, 18503.3, 18437.8,  1555.2, 39399.6,  43.54,   148.65, 14.55
2019-01-16 09:29:00,  42.14,    75.52,    503.67,   3.86,    61.69, 42531.8, 20168.2, 20122.5,  1356.8, 37446.0,  40.51,   148.92, 14.58
2019-01-16 09:29:50,  38.98,    75.78,    502.66,   3.02,    58.24, 41419.9, 21804.6, 21774.3,  1148.7, 35216.0,  37.50,   149.17, 14.61
2019-01-16 09:30:40,  35.82,    76.01,    501.72,   2.29,    54.43, 40213.1, 23389.3, 23370.6,   934.7, 32711.4,  34.51,   149.39, 14.64
2019-01-16 09:31:30,  32.65,    76.20,    500.84,   1.65,    50.25, 38937.4, 24898.3, 24887.9,   717.5, 29936.5,  31.57,   149.58, 14.66
2019-01-16 09:32:20,  29.48,    76.37,    500.06,   1.09,    45.64, 37624.2, 26305.7, 26301.0,   498.6, 26899.7,  28.70,   149.74, 14.69
2019-01-16 09:33:10,  26.31,    76.51,    499.37,   0.58,    40.56, 36311.3, 27584.6, 27583.2,   278.4, 23613.6,  25.93,   149.87, 14.71
2019-01-16 09:34:00,  23.13,    76.63,    498.78,   0.11,    34.99, 35042.7, 28707.4, 28707.4,    55.9, 20096.7,  23.31,   149.97, 14.73
2019-01-16 09:34:50,  19.95,    76.74,    498.31,  -0.33,    28.91, 33868.0, 29646.9, 29646.4,  -171.1, 16373.7,  20.91,   150.04, 14.75
2019-01-16 09:35:40,  16.77,    76.84,    497.96,  -0.76,    22.33, 32839.5, 30377.4, 30374.7,  -405.6, 12476.0,  18.82,   150.08, 14.76
2019-01-16 09:36:30,  13.59,    76.92,    497.74,  -1.21,    15.29, 32009.0, 30875.7, 30868.9,  -651.2,  8441.9,  17.15,   150.09, 14.78
2019-01-16 09:37:20,  10.41,    77.00,    497.65,  -1.68,     7.90, 31421.2, 31123.3, 31110.0,  -911.9,  4316.2,  16.06,   150.08, 14.79
2019-01-16 09:38:10,   7.23,    77.07,    497.70,  -2.20,     0.28, 31107.4, 31107.0, 31084.2, -1191.4,   149.6,  15.67,   150.03, 14.80
2019-01-16 09:39:00,   4.05,    77.14,    497.89,  -2.78,    -7.40, 31079.7, 30820.9, 30784.7, -1493.4, -4002.5, -16.02,   149.96, 14.81
2019-01-16 09:39:50,   0.86,    77.21,    498.22,  -3.45,   -14.95, 31328.1, 30267.7, 30212.9, -1820.5, -8082.0, -17.08,   149.85, 14.81
2019-01-16 09:40:40,  -2.32,    77.27,    498.70,  -4.23,   -22.21, 31821.3, 29459.6, 29379.3, -2174.7, -12030.3, -18.73,   149.69, 14.82
2019-01-16 09:41:30,  -5.50,    77.34,    499.32,  -5.16,   -29.06, 32511.7, 28419.1, 28303.8, -2557.0, -15791.4, -20.82,   149.49, 14.82
2019-01-16 09:42:20,  -8.68,    77.41,    500.07,  -6.27,   -35.40, 33342.6, 27178.2, 27015.8, -2967.3, -19315.2, -23.24,   149.22, 14.81
2019-01-16 09:43:10, -11.86,    77.49,    500.95,  -7.59,   -41.19, 34256.1, 25778.3, 25552.5, -3404.6, -22560.2, -25.88,   148.89, 14.80
2019-01-16 09:44:00, -15.04,    77.57,    501.96,  -9.17,   -46.42, 35199.1, 24267.2, 23957.1, -3867.0, -25496.7, -28.68,   148.48, 14.79
2019-01-16 09:44:50, -18.22,    77.66,    503.09, -11.05,   -51.08, 36128.2, 22697.2, 22276.0, -4351.9, -28108.4, -31.59,   147.98, 14.77
2019-01-16 09:45:40, -21.39,    77.76,    504.33, -13.29,   -55.20, 37011.6, 21121.5, 20555.6, -4856.4, -30393.1, -34.57,   147.39, 14.74
2019-01-16 09:46:30, -24.56,    77.87,    505.67, -15.93,   -58.81, 37830.1, 19591.0, 18838.8, -5376.7, -32362.2, -37.58,   146.70, 14.71
2019-01-16 09:47:20, -27.73,    78.00,    507.10, -19.00,   -61.93, 38575.8, 18150.9, 17162.2, -5908.7, -34038.7, -40.61,   145.89, 14.67
2019-01-16 09:48:10, -30.89,    78.15,    508.61, -22.52,   -64.60, 39249.8, 16837.6, 15554.2, -6447.7, -35454.8, -43.65,   144.97, 14.62
2019-01-16 09:49:00, -34.05,    78.33,    510.18, -26.47,   -66.84, 39860.4, 15676.8, 14033.0, -6988.4, -36648.1, -46.67,   143.92, 14.57
2019-01-16 09:49:50, -37.21,    78.53,    511.80, -30.83,   -68.70, 40419.1, 14681.9, 12606.9, -7524.8, -37658.3, -49.67,   142.75, 14.50
2019-01-16 09:50:40, -40.36,    78.77,    513.46, -35.53,   -70.22, 40938.7, 13853.8, 11275.0, -8049.9, -38523.3, -52.65,   141.43, 14.43
2019-01-16 09:51:30, -43.51,    79.06,    515.15, -40.47,   -71.45, 41430.3, 13182.5, 10028.4, -8556.2, -39277.2, -55.59,   139.95, 14.34
2019-01-16 09:52:20, -46.65,    79.40,    516.84, -45.58,   -72.43, 41902.4, 12649.3,  8852.7, -9035.2, -39947.5, -58.49,   138.29, 14.25
2019-01-16 09:53:10, -49.79,    79.80,    518.54, -50.80,   -73.22, 42359.3, 12230.3,  7730.0, -9477.8, -40555.2, -61.36,   136.41, 14.13
2019-01-16 09:54:00, -52.92,    80.29,    520.21, -56.08,   -73.86, 42801.6, 11899.8,  6640.8, -9874.4, -41114.1, -64.19,   134.25, 14.00
2019-01-16 09:54:50, -56.04,    80.89,    521.85, -61.42,   -74.39, 43226.9, 11632.8,  5565.6, -10215.0, -41632.2, -66.97,   131.72, 13.85
2019-01-16 09:55:40, -59.15,    81.63,    523.44, -66.85,   -74.84, 43630.7, 11407.8,  4485.3, -10489.1, -42112.9, -69.70,   128.70, 13.66
2019-01-16 09:56:30, -62.26,    82.56,    524.97, -72.44,   -75.25, 44007.4, 11207.3,  3381.0, -10685.2, -42556.4, -72.36,   124.98, 13.43
2019-01-16 09:57:20, -65.35,    83.74,    526.44, -78.31,   -75.61, 44351.6, 11018.6,  2231.9, -10790.2, -42961.1, -74.95,   120.19, 13.12
2019-01-16 09:58:10, -68.42,    85.30,    527.82, -84.63,   -75.96, 44657.9, 10834.3,  1013.4, -10786.8, -43323.7, -77.41,   113.75, 12.71
2019-01-16 09:59:00, -71.46,    87.41,    529.10, -91.66,   -76.28, 44921.3, 10652.8,  -308.0, -10648.3, -43639.9, -79.67,   104.62, 12.11
2019-01-16 09:59:50, -74.47,    90.38,    530.29, -99.79,   -76.58, 45136.4, 10479.0, -1781.0, -10326.6, -43903.1, -81.58,    91.20, 11.23
2019-01-16 10:00:40, -77.40,    94.80,    531.36, -109.69,   -76.82, 45296.6, 10325.4, -3479.6, -9721.5, -44104.0, -82.84,    71.85,  9.95
2019-01-16 10:01:30, -80.21,   101.90,    532.32, -122.66,   -77.00, 45393.3, 10211.6, -5510.9, -8597.0, -44229.8, -83.08,    48.12,  8.38
2019-01-16 10:02:20, -82.74,   114.37,    533.15, -141.40,   -77.07, 45415.8, 10163.7, -7942.7, -6341.3, -44263.9, -82.19,    26.35,  6.95
2019-01-16 10:03:10, -84.60,   137.51,    533.85, -171.14,   -76.99, 45351.1, 10209.9, -10088.0, -1573.2, -44186.8, -80.47,    10.56,  5.91
2019-01-16 10:04:00, -84.97,   172.13,    534.42, 147.49,   -76.73, 45184.9, 10375.5, -8749.3,  5576.7, -43977.6, -78.26,    -0.04,  5.22
2019-01-16 10:04:50, -83.59,  -159.30,    534.85, 112.22,   -76.25, 44903.7, 10675.2, -4036.6,  9882.6, -43616.4, -75.78,    -7.24,  4.75
2019-01-16 10:05:40, -81.25,  -143.39,    535.16,  89.92,   -75.54, 44496.1, 11108.5,    15.3, 11108.4, -43087.2, -73.14,   -12.36,  4.42
2019-01-16 10:06:30, -78.53,  -134.63,    535.33,  75.29,   -74.62, 43954.8, 11658.3,  2960.1, 11276.3, -42380.5, -70.41,   -16.17,  4.18
2019-01-16 10:07:20, -75.64,  -129.36,    535.36,  64.78,   -73.50, 43278.3, 12295.1,  5238.9, 11123.0, -41495.1, -67.61,   -19.12,  4.00
2019-01-16 10:08:10, -72.66,  -125.91,    535.27,  56.76,   -72.20, 42471.6, 12982.7,  7116.4, 10858.5, -40438.7, -64.78,   -21.49,  3.85
2019-01-16 10:09:00, -69.64,  -123.51,    535.06,  50.42,   -70.77, 41545.9, 13685.7,  8720.3, 10547.7, -39227.1, -61.94,   -23.46,  3.74
2019-01-16 10:09:50, -66.58,  -121.76,    534.73,  45.27,   -69.22, 40517.9, 14374.6, 10115.9, 10212.7, -37882.3, -59.10,   -25.16,  3.64
2019-01-16 10:10:40, -63.51,  -120.45,    534.29,  41.01,   -67.58, 39407.9, 15029.1, 11341.6,  9861.1, -36429.6, -56.27,   -26.64,  3.55
2019-01-16 10:11:30, -60.42,  -119.43,    533.75,  37.39,   -65.86, 38237.9, 15638.7, 12425.7,  9495.8, -34893.6, -53.45,   -27.99,  3.48
2019-01-16 10:12:20, -57.32,  -118.62,    533.11,  34.25,   -64.05, 37029.1, 16202.6, 13393.5,  9118.0, -33296.1, -50.67,   -29.22,  3.41
2019-01-16 10:13:10, -54.21,  -117.97,    532.39,  31.46,   -62.15, 35800.8, 16727.0, 14268.9,  8728.8, -31652.9, -47.91,   -30.37,  3.34
2019-01-16 10:14:00, -51.09,  -117.45,    531.60,  28.93,   -60.12, 34569.0, 17222.6, 15074.1,  8330.0, -29973.3, -45.18,   -31.45,  3.29
2019-01-16 10:14:50, -47.97,  -117.01,    530.75,  26.59,   -57.94, 33346.0, 17701.6, 15828.9,  7924.2, -28259.7, -42.49,   -32.48,  3.23
2019-01-16 10:15:40, -44.84,  -116.65,    529.85,  24.42,   -55.57, 32141.2, 18174.7, 16548.4,  7514.7, -26509.2, -39.83,   -33.47,  3.18
2019-01-16 10:16:30, -41.71,  -116.34,    528.91,  22.40,   -52.96, 30962.0, 18649.8, 17243.1,  7105.6, -24715.0, -37.20,   -34.41,  3.13
2019-01-16 10:17:20, -38.57,  -116.09,    527.94,  20.51,   -50.09, 29815.5, 19130.5, 17918.3,  6701.5, -22868.9, -34.61,   -35.31,  3.08
2019-01-16 10:18:10, -35.43,  -115.87,    526.95,  18.76,   -46.90, 28709.7, 19616.3, 18574.7,  6307.1, -20963.0, -32.07,   -36.17,  3.04
2019-01-16 10:19:00, -32.29,  -115.68,    525.97,  17.15,   -43.37, 27655.1, 20103.4, 19209.8,  5927.0, -18990.9, -29.59,   -36.99,  3.00
2019-01-16 10:19:50, -29.14,  -115.53,    524.99,  15.69,   -39.47, 26665.1, 20585.6, 19819.0,  5565.3, -16948.8, -27.17,   -37.76,  2.96
2019-01-16 10:20:40, -25.99,  -115.39,    524.03,  14.37,   -35.17, 25756.7, 21055.5, 20396.8,  5225.5, -14834.8, -24.85,   -38.47,  2.93
2019-01-16 10:21:30, -22.84,  -115.27,    523.10,  13.20,   -30.46, 24950.0, 21505.8, 20937.7,  4910.4, -12649.1, -22.67,   -39.14,  2.90
2019-01-16 10:22:20, -19.68,  -115.16,    522.21,  12.17,   -25.36, 24267.4, 21929.3, 21436.7,  4621.8, -10392.9, -20.66,   -39.75,  2.87
2019-01-16 10:23:10, -16.53,  -115.07,    521.37,  11.27,   -19.87, 23732.2, 22318.9, 21888.8,  4360.7, -8067.4, -18.90,   -40.32,  2.85
2019-01-16 10:24:00, -13.37,  -114.99,    520.58,  10.49,   -14.05, 23367.0, 22667.5, 22288.6,  4127.5, -5674.6, -17.48,   -40.85,  2.83
2019-01-16 10:24:50, -10.21,  -114.91,    519.86,   9.83,    -7.97, 23191.4, 22967.3, 22629.9,  3922.3, -3216.6, -16.48,   -41.33,  2.81
2019-01-16 10:25:40,  -7.04,  -114.84,    519.21,   9.28,    -1.72, 23220.0, 23209.5, 22905.4,  3744.7,  -696.7, -16.02,   -41.79,  2.79
2019-01-16 10:26:30,  -3.88,  -114.77,    518.63,   8.84,     4.60, 23460.0, 23384.5, 23106.7,  3594.3,  1879.6,  16.15,   -42.22,  2.78
2019-01-16 10:27:20,  -0.72,  -114.71,    518.13,   8.50,    10.86, 23910.5, 23482.5, 23224.7,  3470.5,  4503.5,  16.87,   -42.63,  2.76
2019-01-16 10:28:10,   2.45,  -114.64,    517.70,   8.25,    16.96, 24562.0, 23494.4, 23251.1,  3372.5,  7163.0,  18.12,   -43.03,  2.75
2019-01-16 10:29:00,   5.61,  -114.58,    517.36,   8.10,    22.80, 25397.6, 23412.8, 23179.2,  3299.2,  9842.6,  19.81,   -43.42,  2.74
2019-01-16 10:29:50,   8.78,  -114.51,    517.10,   8.04,    28.33, 26394.5, 23233.8, 23005.5,  3248.8, 12524.5,  21.84,   -43.81,  2.73
2019-01-16 10:30:40,  11.94,  -114.44,    516.92,   8.06,    33.49, 27527.1, 22956.6, 22729.8,  3218.8, 15189.9,  24.13,   -44.19,  2.71
2019-01-16 10:31:30,  15.11,  -114.36,    516.81,   8.16,    38.28, 28768.6, 22584.2, 22355.6,  3205.7, 17820.9,  26.61,   -44.58,  2.70
2019-01-16 10:32:20,  18.27,  -114.27,    516.78,   8.33,    42.68, 30093.8, 22122.1, 21888.7,  3205.1, 20402.2,  29.22,   -44.96,  2.69
2019-01-16 10:33:10,  21.43,  -114.17,    516.81,   8.56,    46.73, 31479.5, 21576.5, 21336.2,  3211.5, 22921.9,  31.94,   -45.34,  2.68
2019-01-16 10:34:00,  24.59,  -114.05,    516.91,   8.84,    50.45, 32905.3, 20953.3, 20704.5,  3218.8, 25371.7,  34.72,   -45.72,  2.67
2019-01-16 10:34:50,  27.75,  -113.92,    517.06,   9.15,    53.87, 34352.6, 20255.4, 19997.7,  3220.7, 27745.7,  37.56,   -46.08,  2.66
2019-01-16 10:35:40,  30.90,  -113.77,    517.26,   9.48,    57.03, 35803.7, 19482.6, 19216.2,  3210.4, 30038.9,  40.44,   -46.43,  2.65
2019-01-16 10:36:30,  34.06,  -113.60,    517.50,   9.83,    59.98, 37240.0, 18631.3, 18357.6,  3181.4, 32244.3,  43.34,   -46.76,  2.64
2019-01-16 10:37:20,  37.21,  -113.40,    517.76,  10.18,    62.75, 38641.4, 17695.7, 17417.1,  3127.7, 34351.4,  46.27,   -47.07,  2.64
2019-01-16 10:38:10,  40.36,  -113.16,    518.05,  10.52,    65.36, 39985.1, 16670.0, 16389.7,  3044.2, 36344.5,  49.21,   -47.34,  2.63
2019-01-16 10:39:00,  43.50,  -112.87,    518.35,  10.85,    67.85, 41246.7, 15550.8, 15273.0,  2926.5, 38202.9,  52.16,   -47.58,  2.63
2019-01-16 10:39:50,  46.64,  -112.53,    518.64,  11.14,    70.23, 42400.6, 14340.2, 14069.8,  2771.6, 39902.0,  55.13,   -47.77,  2.63
2019-01-16 10:40:40,  49.78,  -112.13,    518.93,  11.40,    72.51, 43422.9, 13046.9, 12789.7,  2578.0, 41416.5,  58.10,   -47.92,  2.64
2019-01-16 10:41:30,  52.91,  -111.64,    519.20,  11.58,    74.70, 44293.2, 11687.9, 11450.1,  2345.4, 42723.3,  61.07,   -48.01,  2.64
2019-01-16 10:42:20,  56.03,  -111.04,    519.44,  11.64,    76.78, 44997.5, 10287.4, 10076.0,  2075.1, 43805.7,  64.04,   -48.04,  2.66
2019-01-16 10:43:10,  59.15,  -110.30,    519.64,  11.50,    78.76, 45529.6,  8875.5,  8697.3,  1769.6, 44656.1,  67.00,   -48.00,  2.67
2019-01-16 10:44:00,  62.25,  -109.38,    519.79,  11.03,    80.61, 45892.7,  7485.5,  7347.2,  1432.2, 45278.1,  69.95,   -47.88,  2.70
2019-01-16 10:44:50,  65.35,  -108.19,    519.89,   9.99,    82.33, 46099.3,  6151.4,  6058.1,  1066.9, 45687.0,  72.88,   -47.64,  2.73
2019-01-16 10:45:40,  68.43,  -106.62,    519.92,   7.94,    83.90, 46170.2,  4907.1,  4860.1,   677.5, 45908.7,  75.80,   -47.21,  2.77
2019-01-16 10:46:30,  71.48,  -104.51,    519.89,   4.04,    85.29, 46132.4,  3788.3,  3778.9,   266.9, 45976.5,  78.70,   -46.48,  2.83
2019-01-16 10:47:20,  74.49,  -101.52,    519.78,  -3.29,    86.46, 46016.5,  2842.7,  2838.0,  -162.9, 45928.6,  81.57,   -45.11,  2.94
2019-01-16 10:48:10,  77.43,   -97.06,    519.59, -16.49,    87.31, 45853.9,  2155.1,  2066.5,  -611.7, 45803.2,  84.42,   -42.11,  3.15
2019-01-16 10:49:00,  80.25,   -89.89,    519.32, -35.28,    87.66, 45673.2,  1862.8,  1520.8, -1075.8, 45635.2,  87.19,   -32.62,  3.80
2019-01-16 10:49:50,  82.78,   -77.24,    518.96, -48.52,    87.45, 45498.0,  2026.0,  1342.1, -1517.8, 45452.9,  89.05,    49.95,  9.32
2019-01-16 10:50:40,  84.63,   -53.71,    518.52, -42.91,    86.84, 45344.8,  2500.2,  1831.3, -1702.2, 45275.8,  86.81,   110.40, 13.36
2019-01-16 10:51:30,  84.95,   -18.83,    517.99, -19.24,    86.04, 45221.9,  3126.0,  2951.3, -1030.2, 45113.8,  84.04,   118.10, 13.89
2019-01-16 10:52:20,  83.52,     9.47,    517.37,   1.59,    85.13, 45129.5,  3831.5,  3830.0,   106.6, 44966.5,  81.21,   120.69, 14.08
2019-01-16 10:53:10,  81.16,    25.12,    516.68,  11.74,    84.15, 45060.1,  4596.0,  4499.8,   935.2, 44825.1,  78.36,   121.89, 14.17
2019-01-16 10:54:00,  78.41,    33.73,    515.90,  15.91,    83.08, 45000.6,  5418.0,  5210.4,  1485.6, 44673.2,  75.50,   122.53, 14.23
2019-01-16 10:54:50,  75.49,    38.93,    515.06,  17.28,    81.94, 44933.7,  6302.1,  6017.7,  1872.1, 44489.6,  72.61,   122.90, 14.27
2019-01-16 10:55:40,  72.50,    42.33,    514.14,  17.25,    80.69, 44840.7,  7253.0,  6926.7,  2150.9, 44250.2,  69.71,   123.14, 14.30
2019-01-16 10:56:30,  69.45,    44.70,    513.17,  16.49,    79.33, 44702.9,  8273.2,  7933.1,  2347.6, 43930.7,  66.79,   123.31, 14.32
2019-01-16 10:57:20,  66.37,    46.42,    512.14,  15.33,    77.86, 44503.7,  9362.5,  9029.3,  2475.7, 43507.8,  63.84,   123.45, 14.35
2019-01-16 10:58:10,  63.28,    47.72,    511.08,  13.99,    76.24, 44229.5, 10518.0, 10205.9,  2543.4, 42960.7,  60.87,   123.58, 14.37
2019-01-16 10:59:00,  60.17,    48.73,    509.98,  12.59,    74.48, 43870.3, 11734.9, 11452.7,  2557.9, 42271.6,  57.89,   123.72, 14.39
2019-01-16 10:59:50,  57.04,    49.53,    508.86,  11.20,    72.57, 43419.4, 13007.0, 12759.4,  2525.6, 41425.4,  54.89,   123.87, 14.42
2019-01-16 11:00:40,  53.91,    50.17,    507.73,   9.86,    70.48, 42873.3, 14327.5, 14115.9,  2453.2, 40408.4,  51.88,   124.04, 14.44
2019-01-16 11:01:30,  50.77,    50.70,    506.61,   8.60,    68.19, 42230.9, 15689.4, 15512.8,  2347.4, 39208.3,  48.85,   124.21, 14.47
2019-01-16 11:02:20,  47.63,    51.13,    505.50,   7.45,    65.69, 41492.4, 17084.6, 16940.4,  2214.8, 37811.9,  45.83,   124.40, 14.50
2019-01-16 11:03:10,  44.47,    51.49,    504.42,   6.40,    62.93, 40659.7, 18503.3, 18388.2,  2061.5, 36205.5,  42.81,   124.61, 14.52
2019-01-16 11:04:00,  41.32,    51.79,    503.37,   5.45,    59.89, 39735.6, 19932.7, 19842.6,  1892.9, 34374.4,  39.79,   124.81, 14.55
2019-01-16 11:04:50,  38.16,    52.04,    502.38,   4.60,    56.53, 38724.9, 21355.4, 21286.5,  1713.8, 32304.3,  36.81,   125.02, 14.58
2019-01-16 11:05:40,  34.99,    52.26,    501.46,   3.85,    52.81, 37635.7, 22748.6, 22697.3,  1527.6, 29982.5,  33.85,   125.23, 14.61
2019-01-16 11:06:30,  31.83,    52.44,    500.61,   3.18,    48.69, 36480.4, 24083.6, 24046.4,  1336.6, 27400.8,  30.95,   125.43, 14.64
2019-01-16 11:07:20,  28.66,    52.60,    499.85,   2.58,    44.12, 35277.6, 25326.1, 25300.3,  1141.6, 24558.1,  28.13,   125.61, 14.66
2019-01-16 11:08:10,  25.48,    52.74,    499.19,   2.04,    39.07, 34053.2, 26437.9, 26421.2,   941.4, 21463.0,  25.42,   125.78, 14.69
2019-01-16 11:09:00,  22.31,    52.86,    498.63,   1.54,    33.52, 32840.8, 27379.2, 27369.4,   733.6, 18135.5,  22.87,   125.94, 14.72
2019-01-16 11:09:50,  19.13,    52.96,    498.19,   1.05,    27.46, 31680.5, 28111.2, 28106.6,   513.6, 14608.5,  20.54,   126.07, 14.74
2019-01-16 11:10:40,  15.95,    53.05,    497.88,   0.55,    20.91, 30616.3, 28599.9, 28598.6,   275.9, 10927.1,  18.53,   126.18, 14.76
2019-01-16 11:11:30,  12.77,    53.14,    497.69,   0.03,    13.93, 29691.9, 28818.9, 28818.9,    13.6,  7147.1,  16.96,   126.27, 14.78
2019-01-16 11:12:20,   9.59,    53.22,    497.64,  -0.56,     6.61, 28944.8, 28752.3, 28751.0,  -280.2,  3332.7,  15.98,   126.33, 14.80
2019-01-16 11:13:10,   6.40,    53.29,    497.73,  -1.24,    -0.90, 28400.7, 28397.2, 28390.6,  -612.3,  -447.3, -15.68,   126.35, 14.82
2019-01-16 11:14:00,   3.22,    53.35,    497.96,  -2.04,    -8.45, 28068.7, 27764.1, 27746.5,  -988.3, -4123.9, -16.12,   126.32, 14.83
