===== MAG =====
Time (UTC), geodetic latitude (degrees), geodetic longitude (degrees), alt (km above WGS-84 ellipsoid), magnetic declination (degrees), inclination (degrees), total intensity (nT), horizontal (nT), north (nT), east (nT), vertical (nT), magnetic latitude (degrees), magnetic longitude (degrees), magnetic local time (hours)
2019-04-23 21:37:12, -55.41,   -89.67,    531.32,  23.51,   -56.14, 30092.8, 16765.5, 15373.5,  6688.8, -24989.9, -45.09,    -9.13, 16.36
2019-04-23 21:37:24, -54.66,   -89.52,    531.14,  23.07,   -55.62, 29746.6, 16798.9, 15455.9,  6581.6, -24549.1, -44.42,    -9.24, 16.35
2019-04-23 21:37:36, -53.92,   -89.38,    530.96,  22.63,   -55.09, 29404.7, 16829.6, 15534.3,  6474.6, -24112.2, -43.76,    -9.35, 16.35
2019-04-23 21:37:48, -53.17,   -89.24,    530.78,  22.19,   -54.55, 29067.3, 16858.1, 15609.2,  6367.7, -23679.4, -43.09,    -9.45, 16.35
2019-04-23 21:38:00, -52.42,   -89.12,    530.59,  21.77,   -54.01, 28734.7, 16884.7, 15681.0,  6261.0, -23250.6, -42.43,    -9.56, 16.34
2019-04-23 21:38:12, -51.67,   -88.99,    530.40,  21.34,   -53.47, 28407.1, 16909.8, 15750.1,  6154.4, -22825.9, -41.77,    -9.66, 16.34
2019-04-23 21:38:24, -50.92,   -88.88,    530.21,  20.93,   -52.92, 28084.9, 16933.9, 15817.0,  6047.9, -22405.4, -41.12,    -9.77, 16.34
2019-04-23 21:38:36, -50.17,   -88.77,    530.01,  20.51,   -52.36, 27768.1, 16957.1, 15882.1,  5941.6, -21989.1, -40.46,    -9.87, 16.33
2019-04-23 21:38:48, -49.42,   -88.66,    529.81,  20.10,   -51.80, 27456.9, 16980.1, 15945.9,  5835.4, -21576.8, -39.81,    -9.97, 16.33
2019-04-23 21:39:00, -48.68,   -88.56,    529.61,  19.69,   -51.23, 27151.6, 17003.0, 16008.6,  5729.4, -21168.5, -39.16,   -10.07, 16.32
2019-04-23 21:39:12, -47.92,   -88.46,    529.40,  19.29,   -50.65, 26852.2, 17026.3, 16070.8,  5623.6, -20764.1, -38.52,   -10.17, 16.32
2019-04-23 21:39:24, -47.17,   -88.37,    529.19,  18.88,   -50.06, 26559.0, 17050.4, 16132.8,  5517.9, -20363.3, -37.87,   -10.27, 16.32
2019-04-23 21:39:36, -46.42,   -88.28,    528.98,  18.48,   -49.46, 26271.9, 17075.5, 16194.9,  5412.5, -19966.1, -37.23,   -10.37, 16.32
2019-04-23 21:39:48, -45.67,   -88.19,    528.77,  18.08,   -48.85, 25991.2, 17101.9, 16257.5,  5307.3, -19572.1, -36.59,   -10.47, 16.31
2019-04-23 21:40:00, -44.92,   -88.11,    528.55,  17.68,   -48.23, 25716.9, 17130.0, 16321.0,  5202.3, -19181.2, -35.96,   -10.56, 16.31
2019-04-23 21:40:12, -44.17,   -88.04,    528.33,  17.28,   -47.60, 25449.0, 17160.1, 16385.4,  5097.7, -18793.1, -35.32,   -10.66, 16.31
2019-04-23 21:40:24, -43.42,   -87.96,    528.11,  16.88,   -46.95, 25187.6, 17192.4, 16451.3,  4993.3, -18407.5, -34.69,   -10.75, 16.30
2019-04-23 21:40:36, -42.67,   -87.89,    527.89,  16.49,   -46.30, 24932.8, 17227.1, 16518.7,  4889.3, -18024.1, -34.07,   -10.85, 16.30
2019-04-23 21:40:48, -41.91,   -87.82,    527.66,  16.09,   -45.62, 24684.5, 17264.5, 16588.0,  4785.6, -17642.6, -33.44,   -10.94, 16.30
2019-04-23 21:41:00, -41.16,   -87.75,    527.44,  15.70,   -44.93, 24442.9, 17304.7, 16659.2,  4682.3, -17262.7, -32.82,   -11.03, 16.29
2019-04-23 21:41:12, -40.41,   -87.69,    527.21,  15.31,   -44.22, 24207.8, 17348.0, 16732.7,  4579.4, -16883.9, -32.20,   -11.12, 16.29
2019-04-23 21:41:24, -39.65,   -87.63,    526.98,  14.91,   -43.50, 23979.5, 17394.5, 16808.4,  4476.9, -16506.0, -31.59,   -11.21, 16.29
2019-04-23 21:41:36, -38.90,   -87.57,    526.75,  14.52,   -42.76, 23757.8, 17444.2, 16886.6,  4375.0, -16128.6, -30.98,   -11.29, 16.29
2019-04-23 21:41:48, -38.15,   -87.51,    526.52,  14.14,   -41.99, 23542.8, 17497.3, 16967.4,  4273.5, -15751.4, -30.38,   -11.38, 16.28
2019-04-23 21:42:00, -37.39,   -87.46,    526.29,  13.75,   -41.21, 23334.4, 17553.8, 17050.7,  4172.5, -15373.9, -29.77,   -11.46, 16.28
2019-04-23 21:42:12, -36.64,   -87.41,    526.06,  13.37,   -40.41, 23132.8, 17613.9, 17136.7,  4072.1, -14995.9, -29.18,   -11.55, 16.28
2019-04-23 21:42:24, -35.89,   -87.36,    525.83,  12.99,   -39.59, 22937.8, 17677.4, 17225.3,  3972.3, -14616.9, -28.59,   -11.63, 16.28
2019-04-23 21:42:36, -35.13,   -87.31,    525.60,  12.61,   -38.74, 22749.7, 17744.5, 17316.6,  3873.1, -14236.6, -28.00,   -11.71, 16.27
2019-04-23 21:42:48, -34.38,   -87.26,    525.37,  12.23,   -37.87, 22568.3, 17815.1, 17410.6,  3774.6, -13854.6, -27.42,   -11.79, 16.27
2019-04-23 21:43:00, -33.62,   -87.22,    525.14,  11.86,   -36.98, 22393.7, 17889.1, 17507.1,  3676.7, -13470.6, -26.84,   -11.87, 16.27
2019-04-23 21:43:12, -32.87,   -87.17,    524.91,  11.49,   -36.06, 22225.9, 17966.4, 17606.2,  3579.6, -13084.3, -26.27,   -11.94, 16.27
2019-04-23 21:43:24, -32.11,   -87.13,    524.67,  11.13,   -35.12, 22065.1, 18047.1, 17707.8,  3483.2, -12695.4, -25.71,   -12.02, 16.27
2019-04-23 21:43:36, -31.36,   -87.09,    524.44,  10.77,   -34.16, 21911.3, 18130.9, 17811.6,  3387.5, -12303.4, -25.15,   -12.09, 16.27
2019-04-23 21:43:48, -30.60,   -87.05,    524.22,  10.41,   -33.17, 21764.5, 18217.8, 17917.8,  3292.7, -11908.2, -24.60,   -12.16, 16.26
2019-04-23 21:44:00, -29.85,   -87.01,    523.99,  10.06,   -32.16, 21624.9, 18307.6, 18026.0,  3198.7, -11509.5, -24.06,   -12.24, 16.26
2019-04-23 21:44:12, -29.09,   -86.98,    523.76,   9.72,   -31.12, 21492.5, 18400.1, 18136.2,  3105.5, -11106.9, -23.53,   -12.30, 16.26
2019-04-23 21:44:24, -28.33,   -86.94,    523.53,   9.38,   -30.05, 21367.5, 18495.3, 18248.2,  3013.2, -10700.2, -23.01,   -12.37, 16.26
2019-04-23 21:44:36, -27.58,   -86.91,    523.31,   9.04,   -28.96, 21249.9, 18592.8, 18361.8,  2921.8, -10289.2, -22.50,   -12.44, 16.26
2019-04-23 21:44:48, -26.82,   -86.88,    523.09,   8.71,   -27.84, 21140.0, 18692.5, 18476.8,  2831.3, -9873.7, -22.00,   -12.50, 16.26
2019-04-23 21:45:00, -26.07,   -86.84,    522.86,   8.39,   -26.70, 21037.8, 18794.2, 18593.1,  2741.8, -9453.4, -21.51,   -12.57, 16.26
2019-04-23 21:45:12, -25.31,   -86.81,    522.64,   8.07,   -25.54, 20943.4, 18897.6, 18710.4,  2653.3, -9028.2, -21.03,   -12.63, 16.26
2019-04-23 21:45:24, -24.55,   -86.78,    522.43,   7.76,   -24.34, 20857.2, 19002.6, 18828.6,  2565.7, -8597.9, -20.57,   -12.69, 16.26
2019-04-23 21:45:36, -23.79,   -86.76,    522.21,   7.45,   -23.13, 20779.1, 19108.9, 18947.4,  2479.2, -8162.4, -20.12,   -12.74, 16.25
2019-04-23 21:45:48, -23.04,   -86.73,    522.00,   7.16,   -21.89, 20709.5, 19216.2, 19066.5,  2393.7, -7721.5, -19.69,   -12.80, 16.25
2019-04-23 21:46:00, -22.28,   -86.70,    521.79,   6.86,   -20.63, 20648.4, 19324.4, 19185.9,  2309.2, -7275.1, -19.27,   -12.85, 16.25
2019-04-23 21:46:12, -21.52,   -86.68,    521.58,   6.58,   -19.35, 20596.1, 19433.1, 19305.2,  2225.8, -6823.1, -18.88,   -12.91, 16.25
2019-04-23 21:46:24, -20.77,   -86.65,    521.37,   6.30,   -18.04, 20552.7, 19542.1, 19424.2,  2143.5, -6365.5, -18.50,   -12.96, 16.25
2019-04-23 21:46:36, -20.01,   -86.63,    521.17,   6.02,   -16.72, 20518.4, 19651.2, 19542.7,  2062.2, -5902.2, -18.14,   -13.01, 16.25
2019-04-23 21:46:48, -19.25,   -86.60,    520.97,   5.76,   -15.37, 20493.4, 19760.1, 19660.4,  1982.1, -5433.2, -17.81,   -13.05, 16.25
2019-04-23 21:47:00, -18.49,   -86.58,    520.77,   5.50,   -14.01, 20477.9, 19868.5, 19777.1,  1903.0, -4958.4, -17.49,   -13.10, 16.25
2019-04-23 21:47:12, -17.73,   -86.56,    520.58,   5.24,   -12.63, 20471.9, 19976.2, 19892.7,  1825.1, -4477.9, -17.21,   -13.14, 16.25
2019-04-23 21:47:24, -16.98,   -86.54,    520.38,   4.99,   -11.24, 20475.8, 20083.0, 20006.7,  1748.2, -3991.6, -16.95,   -13.18, 16.26
2019-04-23 21:47:36, -16.22,   -86.51,    520.20,   4.75,    -9.83, 20489.6, 20188.5, 20119.1,  1672.5, -3499.6, -16.71,   -13.22, 16.26
2019-04-23 21:47:48, -15.46,   -86.49,    520.01,   4.52,    -8.41, 20513.5, 20292.6, 20229.6,  1597.8, -3001.9, -16.51,   -13.26, 16.26
2019-04-23 21:48:00, -14.70,   -86.47,    519.83,   4.29,    -6.98, 20547.5, 20395.0, 20338.0,  1524.2, -2498.7, -16.33,   -13.30, 16.26
2019-04-23 21:48:12, -13.94,   -86.45,    519.65,   4.06,    -5.55, 20591.9, 20495.5, 20444.0,  1451.8, -1989.9, -16.19,   -13.33, 16.26
2019-04-23 21:48:24, -13.18,   -86.43,    519.48,   3.84,    -4.10, 20646.7, 20593.9, 20547.5,  1380.4, -1475.7, -16.08,   -13.36, 16.26
2019-04-23 21:48:36, -12.43,   -86.42,    519.31,   3.63,    -2.65, 20711.9, 20689.8, 20648.3,  1310.0,  -956.2, -16.00,   -13.39, 16.26
2019-04-23 21:48:48, -11.67,   -86.40,    519.14,   3.42,    -1.19, 20787.7, 20783.2, 20746.1,  1240.8,  -431.5, -15.95,   -13.42, 16.26
2019-04-23 21:49:00, -10.91,   -86.38,    518.98,   3.22,     0.27, 20874.0, 20873.8, 20840.9,  1172.5,    98.3,  15.94,   -13.44, 16.26
2019-04-23 21:49:12, -10.15,   -86.36,    518.82,   3.02,     1.73, 20971.0, 20961.4, 20932.3,  1105.3,   633.1,  15.96,   -13.47, 16.27
2019-04-23 21:49:24,  -9.39,   -86.34,    518.66,   2.83,     3.19, 21078.5, 21045.9, 21020.2,  1039.1,  1172.7,  16.01,   -13.49, 16.27
2019-04-23 21:49:36,  -8.63,   -86.33,    518.51,   2.64,     4.65, 21196.6, 21127.0, 21104.5,   973.8,  1716.9,  16.10,   -13.51, 16.27
2019-04-23 21:49:48,  -7.87,   -86.31,    518.37,   2.46,     6.10, 21325.3, 21204.6, 21185.1,   909.5,  2265.6,  16.22,   -13.52, 16.27
2019-04-23 21:50:00,  -7.11,   -86.29,    518.22,   2.28,     7.55, 21464.3, 21278.5, 21261.6,   846.2,  2818.6,  16.37,   -13.54, 16.27
2019-04-23 21:50:12,  -6.35,   -86.28,    518.09,   2.10,     8.99, 21613.8, 21348.6, 21334.2,   783.8,  3375.7,  16.55,   -13.55, 16.28
2019-04-23 21:50:24,  -5.59,   -86.26,    517.95,   1.93,    10.42, 21773.5, 21414.7, 21402.5,   722.2,  3936.8,  16.76,   -13.56, 16.28
2019-04-23 21:50:36,  -4.83,   -86.25,    517.82,   1.77,    11.84, 21943.4, 21476.7, 21466.5,   661.6,  4501.7,  17.00,   -13.56, 16.28
2019-04-23 21:50:48,  -4.07,   -86.23,    517.70,   1.60,    13.25, 22123.3, 21534.4, 21526.0,   601.8,  5070.2,  17.27,   -13.57, 16.28
2019-04-23 21:51:00,  -3.32,   -86.21,    517.58,   1.44,    14.65, 22313.0, 21587.9, 21581.1,   542.8,  5642.0,  17.56,   -13.57, 16.29
2019-04-23 21:51:12,  -2.56,   -86.20,    517.46,   1.28,    16.03, 22512.4, 21636.9, 21631.4,   484.7,  6217.1,  17.89,   -13.57, 16.29
2019-04-23 21:51:24,  -1.80,   -86.18,    517.35,   1.13,    17.40, 22721.2, 21681.3, 21677.1,   427.3,  6795.1,  18.23,   -13.57, 16.29
2019-04-23 21:51:36,  -1.04,   -86.17,    517.25,   0.98,    18.76, 22939.3, 21721.1, 21718.0,   370.8,  7376.0,  18.60,   -13.57, 16.30
2019-04-23 21:51:48,  -0.28,   -86.15,    517.15,   0.83,    20.10, 23166.5, 21756.2, 21753.9,   315.0,  7959.5,  18.98,   -13.56, 16.30
2019-04-23 21:52:00,   0.48,   -86.14,    517.05,   0.68,    21.42, 23402.5, 21786.5, 21785.0,   259.9,  8545.4,  19.39,   -13.55, 16.31
2019-04-23 21:52:12,   1.24,   -86.12,    516.96,   0.54,    22.72, 23647.0, 21811.9, 21811.0,   205.6,  9133.6,  19.82,   -13.54, 16.31
2019-04-23 21:52:24,   2.00,   -86.10,    516.87,   0.40,    24.01, 23899.9, 21832.4, 21831.9,   152.1,  9723.7,  20.26,   -13.52, 16.31
2019-04-23 21:52:36,   2.76,   -86.09,    516.79,   0.26,    25.27, 24160.8, 21847.9, 21847.7,    99.2, 10315.7,  20.72,   -13.51, 16.32
2019-04-23 21:52:48,   3.52,   -86.07,    516.71,   0.12,    26.52, 24429.6, 21858.4, 21858.3,    47.1, 10909.4,  21.20,   -13.49, 16.32
2019-04-23 21:53:00,   4.28,   -86.06,    516.63,  -0.01,    27.75, 24705.8, 21863.8, 21863.8,    -4.3, 11504.5,  21.69,   -13.47, 16.33
2019-04-23 21:53:12,   5.04,   -86.04,    516.57,  -0.14,    28.96, 24989.3, 21864.0, 21863.9,   -54.9, 12100.9,  22.19,   -13.44, 16.33
2019-04-23 21:53:24,   5.80,   -86.03,    516.50,  -0.27,    30.15, 25279.7, 21859.0, 21858.8,  -104.8, 12698.4,  22.71,   -13.42, 16.34
2019-04-23 21:53:36,   6.56,   -86.01,    516.44,  -0.40,    31.32, 25576.8, 21848.8, 21848.3,  -154.0, 13296.7,  23.23,   -13.39, 16.34
2019-04-23 21:53:48,   7.32,   -85.99,    516.39,  -0.53,    32.47, 25880.3, 21833.4, 21832.4,  -202.5, 13895.8,  23.77,   -13.36, 16.35
2019-04-23 21:54:00,   8.08,   -85.98,    516.34,  -0.66,    33.61, 26189.8, 21812.6, 21811.2,  -250.1, 14495.4,  24.32,   -13.33, 16.35
2019-04-23 21:54:12,   8.84,   -85.96,    516.29,  -0.78,    34.72, 26505.1, 21786.5, 21784.5,  -297.1, 15095.3,  24.87,   -13.29, 16.36
2019-04-23 21:54:24,   9.60,   -85.94,    516.25,  -0.90,    35.81, 26825.8, 21755.0, 21752.3,  -343.2, 15695.3,  25.44,   -13.25, 16.36
2019-04-23 21:54:36,  10.36,   -85.92,    516.22,  -1.03,    36.88, 27151.8, 21718.2, 21714.7,  -388.5, 16295.4,  26.01,   -13.21, 16.37
2019-04-23 21:54:48,  11.12,   -85.91,    516.18,  -1.14,    37.93, 27482.5, 21675.9, 21671.5,  -433.0, 16895.2,  26.59,   -13.17, 16.38
2019-04-23 21:55:00,  11.88,   -85.89,    516.16,  -1.26,    38.97, 27817.9, 21628.1, 21622.8,  -476.7, 17494.6,  27.18,   -13.13, 16.38
2019-04-23 21:55:12,  12.64,   -85.87,    516.13,  -1.38,    39.98, 28157.5, 21574.8, 21568.6,  -519.6, 18093.4,  27.77,   -13.08, 16.39
2019-04-23 21:55:24,  13.40,   -85.85,    516.11,  -1.50,    40.98, 28501.0, 21516.0, 21508.7,  -561.6, 18691.4,  28.37,   -13.03, 16.40
2019-04-23 21:55:36,  14.16,   -85.83,    516.10,  -1.61,    41.96, 28848.2, 21451.7, 21443.2,  -602.6, 19288.5,  28.98,   -12.98, 16.40
2019-04-23 21:55:48,  14.92,   -85.81,    516.09,  -1.72,    42.92, 29198.7, 21381.7, 21372.1,  -642.8, 19884.4,  29.59,   -12.93, 16.41
2019-04-23 21:56:00,  15.67,   -85.79,    516.08,  -1.83,    43.87, 29552.3, 21306.2, 21295.2,  -682.1, 20478.9,  30.21,   -12.88, 16.42
2019-04-23 21:56:12,  16.43,   -85.77,    516.08,  -1.95,    44.79, 29908.6, 21224.9, 21212.7,  -720.5, 21071.9,  30.83,   -12.82, 16.42
2019-04-23 21:56:24,  17.19,   -85.75,    516.09,  -2.05,    45.70, 30267.3, 21138.1, 21124.5,  -757.9, 21663.1,  31.45,   -12.77, 16.43
2019-04-23 21:56:36,  17.95,   -85.73,    516.09,  -2.16,    46.60, 30628.1, 21045.5, 21030.5,  -794.3, 22252.4,  32.08,   -12.71, 16.44
2019-04-23 21:56:48,  18.71,   -85.70,    516.10,  -2.27,    47.47, 30990.8, 20947.2, 20930.7,  -829.8, 22839.5,  32.71,   -12.65, 16.44
2019-04-23 21:57:00,  19.47,   -85.68,    516.12,  -2.38,    48.34, 31354.9, 20843.1, 20825.1,  -864.4, 23424.2,  33.34,   -12.58, 16.45
2019-04-23 21:57:12,  20.23,   -85.66,    516.14,  -2.48,    49.18, 31720.2, 20733.2, 20713.8,  -897.9, 24006.4,  33.98,   -12.52, 16.46
2019-04-23 21:57:24,  20.99,   -85.63,    516.16,  -2.59,    50.02, 32086.5, 20617.6, 20596.6,  -930.5, 24585.7,  34.62,   -12.46, 16.47
2019-04-23 21:57:36,  21.75,   -85.61,    516.18,  -2.69,    50.83, 32453.3, 20496.1, 20473.5,  -962.1, 25162.0,  35.27,   -12.39, 16.47
2019-04-23 21:57:48,  22.50,   -85.58,    516.21,  -2.79,    51.64, 32820.5, 20368.8, 20344.6,  -992.7, 25735.1,  35.91,   -12.32, 16.48
2019-04-23 21:58:00,  23.26,   -85.55,    516.24,  -2.90,    52.43, 33187.6, 20235.6, 20209.8, -1022.4, 26304.7,  36.56,   -12.25, 16.49
2019-04-23 21:58:12,  24.02,   -85.52,    516.28,  -3.00,    53.21, 33554.4, 20096.6, 20069.1, -1051.2, 26870.6,  37.21,   -12.18, 16.50
2019-04-23 21:58:24,  24.78,   -85.50,    516.32,  -3.10,    53.97, 33920.6, 19951.7, 19922.5, -1079.0, 27432.5,  37.87,   -12.11, 16.51
2019-04-23 21:58:36,  25.54,   -85.47,    516.36,  -3.20,    54.72, 34285.9, 19800.9, 19770.0, -1105.9, 27990.2,  38.52,   -12.03, 16.51
2019-04-23 21:58:48,  26.30,   -85.44,    516.41,  -3.30,    55.46, 34650.0, 19644.2, 19611.6, -1131.9, 28543.5,  39.18,   -11.96, 16.52
2019-04-23 21:59:00,  27.05,   -85.40,    516.45,  -3.40,    56.19, 35012.6, 19481.6, 19447.2, -1157.0, 29092.1,  39.84,   -11.88, 16.53
2019-04-23 21:59:12,  27.81,   -85.37,    516.50,  -3.51,    56.91, 35373.4, 19313.2, 19277.0, -1181.3, 29635.8,  40.50,   -11.81, 16.54
2019-04-23 21:59:24,  28.57,   -85.34,    516.56,  -3.61,    57.61, 35732.1, 19138.9, 19100.9, -1204.8, 30174.2,  41.16,   -11.73, 16.55
2019-04-23 21:59:36,  29.33,   -85.30,    516.61,  -3.71,    58.31, 36088.4, 18958.7, 18918.9, -1227.5, 30707.3,  41.83,   -11.65, 16.56
2019-04-23 21:59:48,  30.08,   -85.26,    516.67,  -3.82,    58.99, 36441.9, 18772.7, 18731.1, -1249.4, 31234.6,  42.49,   -11.57, 16.57
2019-04-23 22:00:00,  30.84,   -85.23,    516.73,  -3.92,    59.67, 36792.5, 18580.9, 18537.4, -1270.7, 31755.9,  43.16,   -11.49, 16.57
2019-04-23 22:00:12,  31.60,   -85.19,    516.80,  -4.03,    60.33, 37139.8, 18383.4, 18338.0, -1291.2, 32271.0,  43.83,   -11.40, 16.58
2019-04-23 22:00:24,  32.36,   -85.15,    516.86,  -4.14,    60.99, 37483.5, 18180.1, 18132.7, -1311.1, 32779.6,  44.50,   -11.32, 16.59
2019-04-23 22:00:36,  33.11,   -85.10,    516.93,  -4.25,    61.63, 37823.4, 17971.1, 17921.8, -1330.4, 33281.3,  45.17,   -11.23, 16.60
2019-04-23 22:00:48,  33.87,   -85.06,    517.00,  -4.36,    62.27, 38159.0, 17756.5, 17705.2, -1349.2, 33776.0,  45.84,   -11.14, 16.61
2019-04-23 22:01:00,  34.63,   -85.01,    517.07,  -4.47,    62.90, 38490.2, 17536.3, 17482.9, -1367.4, 34263.3,  46.51,   -11.05, 16.62
2019-04-23 22:01:12,  35.38,   -84.97,    517.14,  -4.59,    63.52, 38816.7, 17310.7, 17255.2, -1385.1, 34743.0,  47.19,   -10.96, 16.63
2019-04-23 22:01:24,  36.14,   -84.92,    517.21,  -4.71,    64.13, 39138.2, 17079.6, 17021.9, -1402.4, 35214.8,  47.86,   -10.87, 16.64
2019-04-23 22:01:36,  36.89,   -84.86,    517.29,  -4.83,    64.73, 39454.3, 16843.2, 16783.3, -1419.3, 35678.4,  48.54,   -10.78, 16.65
2019-04-23 22:01:48,  37.65,   -84.81,    517.37,  -4.96,    65.32, 39764.8, 16601.6, 16539.4, -1435.8, 36133.5,  49.21,   -10.68, 16.66
2019-04-23 22:02:00,  38.41,   -84.76,    517.44,  -5.09,    65.91, 40069.5, 16354.9, 16290.4, -1451.9, 36579.8,  49.89,   -10.59, 16.67
2019-04-23 22:02:12,  39.16,   -84.70,    517.52,  -5.23,    66.49, 40368.0, 16103.3, 16036.2, -1467.7, 37017.0,  50.57,   -10.49, 16.68
2019-04-23 22:02:24,  39.92,   -84.64,    517.60,  -5.37,    67.06, 40660.1, 15846.8, 15777.2, -1483.3, 37445.0,  51.25,   -10.38, 16.69
2019-04-23 22:02:36,  40.67,   -84.58,    517.68,  -5.52,    67.63, 40945.6, 15585.6, 15513.4, -1498.5, 37863.3,  51.92,   -10.28, 16.70
2019-04-23 22:02:48,  41.43,   -84.51,    517.76,  -5.67,    68.18, 41224.1, 15319.9, 15244.9, -1513.6, 38271.8,  52.60,   -10.17, 16.71
2019-04-23 22:03:00,  42.18,   -84.44,    517.84,  -5.83,    68.73, 41495.5, 15049.9, 14972.1, -1528.4, 38670.1,  53.28,   -10.06, 16.72
2019-04-23 22:03:12,  42.94,   -84.37,    517.92,  -5.99,    69.28, 41759.4, 14775.7, 14694.9, -1543.1, 39058.0,  53.96,    -9.95, 16.73
2019-04-23 22:03:24,  43.69,   -84.30,    518.00,  -6.17,    69.81, 42015.7, 14497.7, 14413.7, -1557.6, 39435.2,  54.64,    -9.83, 16.74
2019-04-23 22:03:36,  44.44,   -84.22,    518.08,  -6.35,    70.34, 42264.1, 14215.9, 14128.7, -1572.0, 39801.5,  55.32,    -9.71, 16.75
2019-04-23 22:03:48,  45.20,   -84.14,    518.16,  -6.54,    70.87, 42504.4, 13930.7, 13840.1, -1586.2, 40156.7,  56.00,    -9.59, 16.76
2019-04-23 22:04:00,  45.95,   -84.06,    518.24,  -6.74,    71.38, 42736.4, 13642.2, 13548.0, -1600.3, 40500.5,  56.68,    -9.46, 16.77
2019-04-23 22:04:12,  46.70,   -83.97,    518.32,  -6.95,    71.89, 42960.0, 13350.9, 13252.9, -1614.4, 40832.8,  57.37,    -9.33, 16.79
2019-04-23 22:04:24,  47.46,   -83.88,    518.40,  -7.16,    72.40, 43174.9, 13057.0, 12955.0, -1628.3, 41153.2,  58.05,    -9.19, 16.80
2019-04-23 22:04:36,  48.21,   -83.79,    518.48,  -7.39,    72.89, 43381.0, 12760.7, 12654.6, -1642.1, 41461.7,  58.73,    -9.05, 16.81
2019-04-23 22:04:48,  48.96,   -83.69,    518.56,  -7.64,    73.38, 43578.1, 12462.5, 12352.0, -1655.9, 41758.1,  59.41,    -8.90, 16.82
2019-04-23 22:05:00,  49.71,   -83.58,    518.63,  -7.89,    73.87, 43766.2, 12162.6, 12047.4, -1669.6, 42042.2,  60.09,    -8.75, 16.84
2019-04-23 22:05:12,  50.47,   -83.48,    518.71,  -8.16,    74.34, 43945.0, 11861.4, 11741.4, -1683.2, 42314.0,  60.76,    -8.58, 16.85
2019-04-23 22:05:24,  51.22,   -83.36,    518.78,  -8.44,    74.81, 44114.6, 11559.3, 11434.1, -1696.8, 42573.3,  61.44,    -8.42, 16.87
2019-04-23 22:05:36,  51.97,   -83.24,    518.85,  -8.74,    75.27, 44274.9, 11256.8, 11126.1, -1710.3, 42820.0,  62.12,    -8.24, 16.88
2019-04-23 22:05:48,  52.72,   -83.12,    518.92,  -9.05,    75.73, 44425.8, 10954.0, 10817.6, -1723.8, 43054.1,  62.80,    -8.05, 16.90
2019-04-23 22:06:00,  53.47,   -82.99,    518.99,  -9.39,    76.17, 44567.3, 10651.6, 10509.0, -1737.1, 43275.7,  63.48,    -7.86, 16.91
2019-04-23 22:06:12,  54.22,   -82.85,    519.06,  -9.74,    76.61, 44699.3, 10349.9, 10200.8, -1750.5, 43484.6,  64.15,    -7.65, 16.93
2019-04-23 22:06:24,  54.97,   -82.70,    519.13, -10.11,    77.04, 44822.0, 10049.4,  9893.4, -1763.7, 43681.0,  64.83,    -7.44, 16.95
2019-04-23 22:06:36,  55.72,   -82.55,    519.19, -10.50,    77.47, 44935.4,  9750.4,  9587.1, -1777.0, 43864.8,  65.50,    -7.21, 16.97
2019-04-23 22:06:48,  56.47,   -82.39,    519.25, -10.92,    77.88, 45039.6,  9453.5,  9282.4, -1790.1, 44036.3,  66.17,    -6.97, 16.99
2019-04-23 22:07:00,  57.22,   -82.22,    519.31, -11.35,    78.29, 45134.6,  9159.0,  8979.8, -1803.2, 44195.5,  66.84,    -6.71, 17.01
2019-04-23 22:07:12,  57.97,   -82.05,    519.36, -11.82,    78.69, 45220.6,  8867.5,  8679.5, -1816.3, 44342.7,  67.51,    -6.44, 17.03
2019-04-23 22:07:24,  58.71,   -81.86,    519.42, -12.31,    79.08, 45297.8,  8579.4,  8382.1, -1829.3, 44477.9,  68.18,    -6.15, 17.05
2019-04-23 22:07:36,  59.46,   -81.66,    519.47, -12.83,    79.46, 45366.3,  8295.2,  8088.0, -1842.2, 44601.5,  68.85,    -5.84, 17.07
2019-04-23 22:07:48,  60.21,   -81.45,    519.52, -13.38,    79.84, 45426.4,  8015.3,  7797.6, -1855.1, 44713.7,  69.51,    -5.52, 17.10
2019-04-23 22:08:00,  60.95,   -81.23,    519.56, -13.97,    80.20, 45478.3,  7740.1,  7511.3, -1867.9, 44814.8,  70.18,    -5.16, 17.13
2019-04-23 22:08:12,  61.70,   -81.00,    519.60, -14.58,    80.56, 45522.3,  7470.1,  7229.5, -1880.7, 44905.2,  70.84,    -4.79, 17.15
2019-04-23 22:08:24,  62.44,   -80.75,    519.64, -15.23,    80.90, 45558.6,  7205.7,  6952.5, -1893.4, 44985.2,  71.50,    -4.38, 17.19
2019-04-23 22:08:36,  63.19,   -80.49,    519.68, -15.92,    81.23, 45587.7,  6947.4,  6680.9, -1906.1, 45055.2,  72.16,    -3.95, 17.22
2019-04-23 22:08:48,  63.93,   -80.21,    519.71, -16.65,    81.56, 45609.7,  6695.6,  6414.8, -1918.7, 45115.5,  72.81,    -3.47, 17.25
2019-04-23 22:09:00,  64.67,   -79.92,    519.74, -17.42,    81.87, 45625.1,  6450.6,  6154.8, -1931.2, 45166.8,  73.46,    -2.96, 17.29
2019-04-23 22:09:12,  65.41,   -79.60,    519.76, -18.23,    82.18, 45634.3,  6212.9,  5901.0, -1943.6, 45209.4,  74.11,    -2.41, 17.33
